height,weight,label
117,88,fat
117,70,fat
128,72,fat
125,85,fat
188,72,normal
159,66,fat
146,44,normal
133,79,fat
199,58,thin
113,68,fat
187,44,thin
171,40,thin
173,43,thin
149,43,normal
187,71,normal
132,90,fat
173,68,normal
136,57,fat
159,73,fat
163,90,fat
185,51,thin
189,65,thin
131,81,fat
130,45,fat
147,54,normal
190,50,thin
166,50,thin
148,71,fat
135,53,fat
126,62,fat
148,74,fat
174,56,thin
157,78,fat
193,49,thin
134,44,normal
126,56,fat
140,73,fat
157,65,fat
126,88,fat
200,84,normal
182,44,thin
176,67,normal
132,76,fat
129,66,fat
124,47,fat
118,89,fat
194,64,thin
110,53,fat
137,59,fat
155,81,fat
179,73,normal
144,44,normal
149,59,fat
142,87,fat
130,57,fat
112,52,fat
156,70,fat
146,48,normal
198,84,normal
160,59,normal
135,70,fat
117,67,fat
122,70,fat
185,88,fat
153,67,fat
199,86,normal
112,66,fat
134,70,fat
136,75,fat
140,47,normal
136,80,fat
160,64,normal
161,77,fat
124,88,fat
133,75,fat
112,84,fat
173,79,fat
198,78,normal
170,68,normal
125,76,fat
159,64,fat
194,70,normal
178,80,fat
197,44,thin
129,73,fat
126,88,fat
184,85,fat
178,43,thin
123,83,fat
120,59,fat
185,56,thin
139,55,fat
173,45,thin
122,81,fat
132,76,fat
124,80,fat
112,67,fat
196,89,normal
193,51,thin
114,83,fat
120,86,fat
118,55,fat
124,68,fat
160,72,fat
124,82,fat
152,61,fat
190,40,thin
186,52,thin
176,44,thin
110,52,fat
136,62,fat
127,75,fat
170,55,normal
153,79,fat
115,61,fat
127,85,fat
119,90,fat
147,65,fat
175,90,fat
189,41,thin
170,61,normal
164,57,normal
140,40,normal
198,47,thin
115,79,fat
145,60,fat
193,62,thin
114,70,fat
168,62,normal
140,51,fat
146,73,fat
158,85,fat
173,83,fat
149,52,normal
175,63,normal
156,58,normal
140,45,normal
175,69,normal
149,61,fat
164,60,normal
119,83,fat
131,48,fat
156,53,normal
177,59,normal
143,86,fat
169,51,thin
112,81,fat
179,77,normal
126,75,fat
124,68,fat
175,83,fat
167,86,fat
159,83,fat
114,49,fat
138,80,fat
163,77,fat
168,79,fat
128,68,fat
171,54,thin
138,63,fat
196,54,thin
114,64,fat
175,51,thin
180,89,fat
148,89,fat
190,49,thin
158,90,fat
123,86,fat
141,47,normal
143,64,fat
196,83,normal
132,72,fat
187,45,thin
159,42,thin
154,49,normal
171,87,fat
200,71,thin
119,49,fat
149,45,normal
171,86,fat
153,90,fat
111,52,fat
186,60,thin
135,60,fat
188,45,thin
126,72,fat
172,55,normal
177,46,thin
129,82,fat
145,73,fat
111,40,fat
156,76,fat
113,47,fat
190,84,normal
200,78,normal
151,75,fat
115,66,fat
194,46,thin
115,51,fat
198,49,thin
165,84,fat
113,43,fat
145,41,normal
183,47,thin
165,62,normal
115,56,fat
197,47,thin
170,48,thin
191,64,thin
177,69,normal
115,85,fat
164,46,thin
111,88,fat
138,59,fat
175,64,normal
168,46,thin
131,64,fat
200,64,thin
167,90,fat
140,59,fat
190,50,thin
122,87,fat
191,63,thin
196,78,normal
196,85,normal
189,69,normal
120,49,fat
187,47,thin
176,41,thin
180,83,fat
191,56,thin
194,47,thin
150,80,fat
200,42,thin
196,58,thin
168,54,normal
165,73,fat
165,58,normal
117,46,fat
189,86,normal
119,75,fat
117,81,fat
152,72,fat
147,74,fat
176,44,thin
196,88,normal
130,68,fat
131,59,fat
154,46,normal
144,87,fat
132,55,fat
117,90,fat
179,66,normal
137,52,fat
194,76,normal
145,41,normal
156,44,thin
110,57,fat
140,53,fat
155,65,fat
193,69,normal
124,74,fat
174,86,fat
127,86,fat
171,74,fat
119,46,fat
165,67,normal
153,58,normal
177,73,normal
114,73,fat
151,87,fat
195,88,normal
166,40,thin
141,85,fat
187,41,thin
125,83,fat
119,86,fat
178,76,normal
164,66,normal
175,59,normal
129,76,fat
164,55,normal
167,45,thin
185,85,normal
140,64,fat
130,88,fat
170,46,thin
193,41,thin
172,57,normal
157,48,normal
156,77,fat
187,53,thin
153,52,normal
131,79,fat
166,64,normal
188,84,normal
178,73,normal
196,76,normal
141,41,normal
177,87,fat
119,81,fat
165,59,normal
170,89,fat
163,55,normal
157,88,fat
150,83,fat
169,40,thin
138,81,fat
156,88,fat
152,68,fat
126,68,fat
155,52,normal
130,60,fat
159,82,fat
185,40,thin
133,40,normal
129,78,fat
176,46,thin
166,55,normal
133,75,fat
180,41,thin
165,68,normal
160,89,fat
180,81,fat
167,48,thin
197,63,thin
115,85,fat
124,68,fat
198,51,thin
190,90,normal
128,51,fat
160,52,normal
115,90,fat
169,61,normal
164,65,normal
195,44,thin
184,42,thin
165,90,fat
113,56,fat
183,81,normal
182,52,thin
198,71,thin
176,89,fat
118,56,fat
180,67,normal
125,44,fat
112,79,fat
191,83,normal
147,53,normal
157,90,fat
176,58,normal
167,88,fat
194,71,normal
133,66,fat
144,64,fat
111,84,fat
121,71,fat
189,84,normal
189,77,normal
127,52,fat
133,84,fat
183,89,fat
122,70,fat
193,40,thin
185,74,normal
154,66,fat
145,57,fat
160,64,normal
157,72,fat
197,40,thin
183,50,thin
196,83,normal
136,40,normal
161,51,normal
155,72,fat
157,43,thin
143,81,fat
182,47,thin
118,53,fat
163,46,thin
174,78,fat
129,51,fat
189,81,normal
135,71,fat
200,82,normal
161,68,fat
119,80,fat
200,60,thin
126,90,fat
149,89,fat
172,63,normal
137,75,fat
118,67,fat
156,53,normal
129,56,fat
179,42,thin
157,52,normal
158,55,normal
145,74,fat
170,53,thin
113,70,fat
123,82,fat
141,58,fat
182,63,normal
172,50,thin
157,75,fat
117,66,fat
161,41,thin
190,87,normal
172,42,thin
149,61,fat
148,86,fat
178,51,thin
112,68,fat
184,79,normal
119,41,fat
168,63,normal
126,44,fat
141,83,fat
177,80,fat
163,76,fat
133,69,fat
179,86,fat
171,73,normal
144,81,fat
139,58,fat
123,44,fat
177,69,normal
167,74,fat
160,71,fat
191,77,normal
135,48,fat
168,50,thin
196,82,normal
160,86,fat
165,78,fat
187,60,thin
119,58,fat
148,78,fat
127,43,fat
133,64,fat
165,69,fat
129,42,fat
172,60,normal
154,40,thin
196,47,thin
110,41,fat
170,64,normal
186,57,thin
111,86,fat
196,64,thin
139,49,fat
196,54,thin
140,49,fat
189,60,thin
180,72,normal
196,83,normal
160,58,normal
123,47,fat
145,63,fat
155,63,fat
182,77,normal
144,67,fat
120,83,fat
138,83,fat
166,75,fat
166,72,fat
188,75,normal
175,60,normal
142,65,fat
117,64,fat
155,70,fat
188,51,thin
128,52,fat
118,77,fat
110,88,fat
153,83,fat
137,51,fat
184,85,fat
176,78,fat
126,41,fat
177,62,normal
170,73,fat
158,76,fat
157,67,fat
196,52,thin
200,44,thin
192,81,normal
147,87,fat
120,77,fat
171,74,fat
184,43,thin
113,46,fat
149,62,fat
192,85,normal
165,48,thin
133,43,normal
192,86,normal
194,66,thin
194,59,thin
159,61,normal
181,85,fat
197,53,thin
129,74,fat
113,69,fat
171,40,thin
136,50,fat
138,74,fat
112,51,fat
185,81,normal
175,77,fat
148,83,fat
116,60,fat
176,41,thin
167,90,fat
156,43,thin
116,87,fat
200,86,normal
189,68,normal
157,52,normal
154,67,fat
183,46,thin
128,73,fat
146,61,fat
158,51,normal
175,51,thin
153,83,fat
142,83,fat
196,67,thin
149,57,fat
143,59,fat
190,82,normal
183,82,normal
191,59,thin
155,44,thin
139,49,fat
156,54,normal
184,57,thin
192,87,normal
190,74,normal
156,40,thin
159,73,fat
148,54,normal
160,67,fat
187,73,normal
190,54,thin
167,51,thin
166,51,normal
179,75,normal
187,73,normal
172,50,thin
140,84,fat
126,60,fat
158,84,fat
188,65,thin
163,49,thin
174,55,thin
138,89,fat
182,78,normal
190,80,normal
195,63,thin
184,73,normal
197,44,thin
121,70,fat
124,50,fat
125,45,fat
199,44,thin
111,52,fat
137,80,fat
183,63,normal
181,82,fat
120,83,fat
180,55,thin
200,76,normal
118,43,fat
147,66,fat
199,46,thin
146,50,normal
157,73,fat
119,54,fat
124,88,fat
134,44,normal
164,48,thin
126,82,fat
199,59,thin
151,84,fat
165,80,fat
175,44,thin
147,86,fat
122,74,fat
160,89,fat
128,54,fat
152,70,fat
166,65,normal
173,73,normal
176,65,normal
134,86,fat
199,82,normal
136,90,fat
172,67,normal
126,90,fat
192,79,normal
168,75,fat
114,67,fat
124,55,fat
144,77,fat
181,71,normal
200,67,thin
114,82,fat
110,62,fat
193,69,normal
167,81,fat
111,48,fat
182,83,fat
148,65,fat
187,58,thin
159,68,fat
189,79,normal
193,66,thin
149,42,normal
194,80,normal
113,66,fat
190,71,normal
161,79,fat
139,49,fat
185,65,normal
175,77,fat
186,64,thin
169,68,normal
138,60,fat
200,80,normal
152,67,fat
137,83,fat
188,47,thin
199,45,thin
140,44,normal
121,52,fat
123,52,fat
138,48,fat
195,77,normal
156,71,fat
194,78,normal
163,60,normal
158,50,normal
156,71,fat
162,42,thin
167,43,thin
125,44,fat
200,89,normal
128,74,fat
162,41,thin
182,71,normal
134,59,fat
185,79,normal
178,45,thin
176,43,thin
135,73,fat
199,83,normal
132,79,fat
174,72,normal
173,74,normal
128,87,fat
170,86,fat
115,74,fat
114,69,fat
164,87,fat
197,46,thin
129,60,fat
126,49,fat
199,78,normal
171,73,normal
178,77,normal
177,74,normal
120,53,fat
142,87,fat
128,44,fat
180,57,thin
123,73,fat
187,47,thin
128,62,fat
152,77,fat
153,79,fat
168,74,fat
143,89,fat
171,54,thin
174,47,thin
146,72,fat
152,59,fat
192,70,normal
112,70,fat
195,54,thin
171,75,fat
193,89,normal
146,72,fat
118,73,fat
160,67,fat
124,54,fat
172,51,thin
120,84,fat
151,53,normal
167,41,thin
187,69,normal
117,80,fat
167,47,thin
161,48,normal
173,77,fat
191,89,normal
141,70,fat
190,80,normal
168,40,thin
140,69,fat
188,86,normal
164,86,fat
136,78,fat
149,79,fat
111,52,fat
191,89,normal
138,41,normal
187,78,normal
146,73,fat
122,63,fat
118,85,fat
195,51,thin
173,83,fat
190,41,thin
172,84,fat
180,41,thin
116,57,fat
114,49,fat
169,58,normal
118,46,fat
169,84,fat
156,58,normal
141,60,fat
188,73,normal
120,69,fat
121,90,fat
123,49,fat
132,44,fat
118,78,fat
145,84,fat
120,86,fat
117,42,fat
197,81,normal
143,64,fat
175,55,thin
159,90,fat
149,75,fat
124,57,fat
194,84,normal
125,72,fat
113,70,fat
155,45,normal
144,52,fat
192,85,normal
147,61,fat
181,65,normal
143,55,fat
118,47,fat
166,53,normal
166,76,fat
194,78,normal
180,54,thin
156,67,fat
165,65,normal
165,49,thin
172,40,thin
190,60,thin
135,48,fat
199,78,normal
171,85,fat
155,54,normal
165,52,normal
137,68,fat
151,54,normal
141,43,normal
133,69,fat
122,77,fat
166,60,normal
162,58,normal
119,67,fat
110,68,fat
199,61,thin
144,89,fat
132,58,fat
133,72,fat
129,55,fat
119,50,fat
111,41,fat
181,61,normal
139,50,fat
182,52,thin
174,55,thin
179,70,normal
155,43,thin
167,76,fat
182,85,fat
131,68,fat
171,64,normal
181,77,normal
117,81,fat
178,62,normal
197,77,normal
199,61,thin
111,49,fat
190,85,normal
129,88,fat
121,60,fat
158,88,fat
129,76,fat
133,68,fat
191,68,normal
151,84,fat
131,64,fat
170,66,normal
191,42,thin
181,57,thin
177,60,normal
121,54,fat
124,81,fat
169,90,fat
111,60,fat
146,49,normal
126,87,fat
122,61,fat
198,65,thin
120,56,fat
114,59,fat
135,72,fat
127,82,fat
147,75,fat
167,81,fat
147,75,fat
128,90,fat
144,88,fat
153,75,fat
157,77,fat
180,86,fat
166,72,fat
156,83,fat
167,74,fat
175,52,thin
169,89,fat
181,83,fat
196,46,thin
130,69,fat
119,43,fat
151,71,fat
147,83,fat
158,46,thin
188,52,thin
132,59,fat
111,44,fat
163,85,fat
157,60,normal
194,85,normal
139,83,fat
145,70,fat
126,49,fat
160,81,fat
122,88,fat
179,65,normal
167,62,normal
120,62,fat
173,40,thin
117,67,fat
184,87,fat
150,47,normal
143,47,normal
156,90,fat
126,75,fat
151,80,fat
200,85,normal
179,69,normal
135,54,fat
146,81,fat
185,52,thin
135,62,fat
186,59,thin
164,88,fat
170,51,thin
166,61,normal
200,75,normal
176,76,normal
196,58,thin
138,84,fat
169,75,fat
121,61,fat
195,56,thin
143,59,fat
111,43,fat
126,42,fat
184,78,normal
136,69,fat
184,74,normal
194,80,normal
141,80,fat
170,44,thin
141,90,fat
139,53,fat
158,57,normal
175,60,normal
169,55,normal
122,51,fat
113,78,fat
159,89,fat
132,58,fat
190,72,normal
121,49,fat
162,85,fat
191,48,thin
170,89,fat
173,41,thin
168,72,fat
143,60,fat
124,53,fat
184,69,normal
143,49,normal
130,67,fat
156,48,normal
177,76,normal
187,82,normal
160,77,fat
183,55,thin
177,80,fat
120,48,fat
143,56,fat
164,55,normal
131,54,fat
127,61,fat
137,75,fat
149,60,fat
166,66,normal
156,75,fat
181,43,thin
172,87,fat
117,48,fat
125,64,fat
168,68,normal
166,90,fat
199,71,thin
126,62,fat
195,53,thin
142,76,fat
163,66,normal
131,83,fat
139,44,normal
133,67,fat
114,53,fat
138,58,fat
167,50,thin
166,61,normal
130,90,fat
169,73,fat
130,60,fat
174,88,fat
162,69,fat
128,55,fat
111,90,fat
118,45,fat
147,89,fat
147,55,fat
133,78,fat
136,74,fat
121,42,fat
125,88,fat
147,44,normal
182,78,normal
180,43,thin
113,70,fat
126,90,fat
178,47,thin
152,58,fat
183,56,thin
194,47,thin
129,72,fat
140,73,fat
171,77,fat
124,71,fat
115,87,fat
157,46,normal
112,68,fat
141,90,fat
185,82,normal
198,90,normal
141,85,fat
157,87,fat
170,63,normal
181,66,normal
134,80,fat
162,72,fat
188,79,normal
127,86,fat
148,89,fat
136,89,fat
141,42,normal
156,80,fat
196,56,thin
150,45,normal
181,41,thin
155,45,normal
120,81,fat
167,84,fat
126,66,fat
152,69,fat
147,64,fat
110,89,fat
118,87,fat
174,90,fat
136,61,fat
150,56,normal
122,49,fat
158,53,normal
129,75,fat
174,63,normal
130,90,fat
134,47,fat
191,47,thin
154,58,normal
189,80,normal
118,84,fat
138,90,fat
148,90,fat
156,83,fat
197,43,thin
184,47,thin
159,69,fat
151,54,normal
144,60,fat
162,49,normal
135,79,fat
180,85,fat
192,46,thin
200,87,normal
175,80,fat
131,48,fat
122,84,fat
155,42,thin
145,47,normal
122,63,fat
131,58,fat
147,48,normal
172,50,thin
122,59,fat
130,84,fat
157,68,fat
198,55,thin
182,68,normal
124,80,fat
143,63,fat
141,64,fat
176,48,thin
172,78,fat
133,60,fat
180,65,normal
143,69,fat
115,59,fat
141,46,normal
194,84,normal
137,43,normal
180,64,normal
156,49,normal
187,83,normal
121,62,fat
157,43,thin
186,45,thin
135,80,fat
132,58,fat
141,82,fat
119,61,fat
135,90,fat
117,53,fat
142,67,fat
163,75,fat
115,80,fat
150,40,thin
169,74,fat
176,62,normal
123,57,fat
150,67,fat
111,53,fat
168,77,fat
137,69,fat
128,73,fat
166,83,fat
130,75,fat
190,85,normal
178,67,normal
114,49,fat
159,80,fat
113,88,fat
168,85,fat
122,53,fat
194,84,normal
174,45,thin
175,62,normal
141,76,fat
114,51,fat
160,56,normal
194,52,thin
166,54,normal
121,70,fat
176,75,normal
123,56,fat
118,61,fat
122,65,fat
193,50,thin
166,49,thin
152,78,fat
150,55,normal
142,50,normal
136,71,fat
142,69,fat
161,44,thin
169,47,thin
198,61,thin
178,89,fat
166,57,normal
189,53,thin
176,48,thin
189,86,normal
134,48,fat
118,83,fat
136,83,fat
148,74,fat
132,52,fat
140,55,fat
190,62,thin
196,56,thin
113,47,fat
139,65,fat
118,44,fat
114,40,fat
141,51,fat
116,43,fat
190,69,normal
142,58,fat
110,53,fat
183,86,fat
195,44,thin
127,85,fat
115,68,fat
186,85,normal
137,54,fat
186,85,normal
122,70,fat
111,85,fat
166,73,fat
184,44,thin
132,64,fat
162,72,fat
142,83,fat
143,45,normal
145,51,normal
158,90,fat
131,60,fat
122,61,fat
161,84,fat
179,51,thin
190,61,thin
139,43,normal
131,63,fat
142,82,fat
129,74,fat
198,87,normal
187,41,thin
174,75,normal
114,57,fat
142,80,fat
177,70,normal
142,43,normal
133,88,fat
171,43,thin
192,46,thin
133,47,fat
182,42,thin
116,61,fat
141,78,fat
113,58,fat
154,80,fat
134,88,fat
142,58,fat
199,40,thin
183,82,normal
164,55,normal
116,49,fat
162,80,fat
139,40,normal
122,84,fat
158,45,thin
161,65,fat
165,58,normal
137,47,fat
117,59,fat
151,63,fat
137,54,fat
141,54,fat
121,72,fat
172,40,thin
147,43,normal
131,48,fat
174,80,fat
137,46,normal
191,50,thin
190,81,normal
143,79,fat
168,90,fat
161,84,fat
151,89,fat
192,69,normal
129,62,fat
146,89,fat
169,73,fat
133,80,fat
129,58,fat
195,75,normal
152,41,thin
166,47,thin
122,77,fat
184,87,fat
117,67,fat
171,74,fat
170,68,normal
114,42,fat
197,90,normal
163,87,fat
119,74,fat
154,41,thin
111,49,fat
120,87,fat
147,89,fat
187,60,thin
183,69,normal
169,41,thin
160,58,normal
115,55,fat
120,45,fat
162,43,thin
120,81,fat
128,75,fat
139,46,normal
185,57,thin
132,51,fat
179,60,normal
145,48,normal
138,81,fat
179,85,fat
164,83,fat
194,55,thin
152,85,fat
183,65,normal
192,50,thin
157,86,fat
139,77,fat
151,60,fat
200,45,thin
193,40,thin
121,48,fat
128,85,fat
112,69,fat
136,50,fat
153,43,thin
134,80,fat
153,52,normal
164,65,normal
178,87,fat
121,78,fat
182,43,thin
120,47,fat
134,80,fat
178,53,thin
177,51,thin
130,62,fat
188,75,normal
148,61,fat
157,63,fat
175,68,normal
172,73,normal
171,87,fat
189,81,normal
132,59,fat
118,64,fat
120,40,fat
140,75,fat
112,69,fat
155,44,thin
182,54,thin
169,79,fat
164,65,normal
172,89,fat
194,70,normal
157,55,normal
157,66,fat
164,89,fat
186,90,fat
147,54,normal
125,84,fat
111,83,fat
171,84,fat
119,75,fat
117,52,fat
197,75,normal
121,52,fat
119,61,fat
137,87,fat
170,42,thin
141,57,fat
113,61,fat
161,60,normal
118,57,fat
123,78,fat
131,69,fat
114,87,fat
183,83,normal
152,47,normal
192,74,normal
189,75,normal
189,61,thin
169,70,normal
163,52,normal
133,82,fat
158,52,normal
200,86,normal
182,43,thin
130,87,fat
158,66,fat
151,80,fat
180,65,normal
131,49,fat
176,68,normal
193,82,normal
126,72,fat
193,86,normal
158,69,fat
142,82,fat
148,50,normal
160,42,thin
157,82,fat
162,75,fat
198,44,thin
169,62,normal
192,59,thin
146,57,fat
164,42,thin
190,78,normal
176,80,fat
134,61,fat
158,83,fat
124,46,fat
185,40,thin
192,40,thin
182,68,normal
199,74,normal
189,89,normal
112,77,fat
132,41,normal
122,78,fat
158,67,fat
143,67,fat
117,89,fat
120,40,fat
113,67,fat
190,82,normal
111,40,fat
130,87,fat
198,49,thin
142,77,fat
151,60,fat
114,60,fat
158,76,fat
175,48,thin
125,66,fat
173,54,thin
134,46,fat
133,61,fat
136,47,fat
186,72,normal
179,84,fat
132,42,normal
143,44,normal
166,75,fat
149,65,fat
147,45,normal
174,67,normal
150,75,fat
137,44,normal
142,85,fat
124,62,fat
194,44,thin
175,46,thin
144,62,fat
158,86,fat
171,80,fat
187,68,normal
180,90,fat
145,45,normal
148,88,fat
138,60,fat
111,42,fat
174,80,fat
145,53,fat
171,49,thin
148,41,normal
168,74,fat
191,74,normal
194,47,thin
112,49,fat
112,59,fat
195,55,thin
169,79,fat
164,70,fat
183,79,normal
186,40,thin
130,61,fat
195,47,thin
175,47,thin
164,47,thin
193,60,thin
157,78,fat
112,51,fat
143,81,fat
193,87,normal
186,69,normal
196,79,normal
187,60,thin
199,64,thin
188,71,normal
183,74,normal
117,82,fat
198,79,normal
141,87,fat
112,52,fat
185,58,thin
170,84,fat
119,54,fat
120,61,fat
189,58,thin
144,74,fat
166,43,thin
182,82,normal
122,59,fat
182,71,normal
185,49,thin
175,77,fat
174,52,thin
157,77,fat
118,58,fat
178,86,fat
183,65,normal
164,53,normal
155,52,normal
196,80,normal
152,70,fat
172,72,normal
159,47,normal
129,87,fat
123,51,fat
131,67,fat
124,61,fat
153,40,thin
151,72,fat
196,65,thin
139,88,fat
175,43,thin
177,84,fat
186,67,normal
184,85,fat
154,55,normal
120,60,fat
153,40,thin
161,53,normal
121,44,fat
192,83,normal
161,83,fat
176,84,fat
172,45,thin
190,80,normal
151,44,normal
182,86,fat
121,79,fat
121,48,fat
130,77,fat
194,71,normal
115,75,fat
187,75,normal
125,83,fat
197,85,normal
167,40,thin
180,48,thin
134,82,fat
165,67,normal
153,41,thin
139,84,fat
120,75,fat
155,71,fat
199,81,normal
135,76,fat
179,50,thin
165,71,fat
181,87,fat
110,79,fat
160,40,thin
193,52,thin
130,47,fat
139,62,fat
125,85,fat
115,69,fat
131,45,fat
122,61,fat
133,44,normal
183,64,normal
173,69,normal
148,49,normal
115,90,fat
117,87,fat
122,62,fat
110,73,fat
190,85,normal
193,66,thin
138,63,fat
146,64,fat
170,76,fat
149,53,normal
122,85,fat
188,44,thin
131,54,fat
148,54,normal
163,60,normal
195,45,thin
120,48,fat
114,89,fat
114,76,fat
164,53,normal
123,77,fat
125,62,fat
125,68,fat
184,72,normal
117,50,fat
135,65,fat
128,78,fat
147,82,fat
173,40,thin
110,79,fat
199,57,thin
166,70,fat
156,90,fat
167,61,normal
198,74,normal
147,84,fat
125,71,fat
146,81,fat
179,45,thin
172,63,normal
167,41,thin
130,54,fat
149,49,normal
187,51,thin
163,48,thin
191,57,thin
142,83,fat
184,48,thin
191,66,thin
186,71,normal
123,57,fat
196,56,thin
128,51,fat
150,76,fat
144,64,fat
161,83,fat
173,77,fat
112,70,fat
139,76,fat
133,65,fat
149,74,fat
123,56,fat
128,84,fat
141,44,normal
178,49,thin
177,47,thin
174,65,normal
166,62,normal
110,74,fat
182,56,thin
121,58,fat
133,53,fat
191,66,thin
153,57,normal
170,71,normal
195,69,thin
138,50,fat
170,46,thin
190,89,normal
123,52,fat
127,52,fat
187,79,normal
166,85,fat
149,43,normal
179,41,thin
173,73,normal
200,40,thin
183,89,fat
167,54,normal
144,74,fat
200,79,normal
198,82,normal
186,41,thin
132,74,fat
160,69,fat
111,52,fat
173,73,normal
174,87,fat
131,78,fat
167,73,fat
126,60,fat
137,74,fat
191,48,thin
113,53,fat
139,64,fat
118,73,fat
161,84,fat
162,83,fat
116,45,fat
132,52,fat
146,59,fat
142,74,fat
157,52,normal
127,71,fat
166,42,thin
120,83,fat
158,50,normal
152,46,normal
169,46,thin
145,85,fat
155,78,fat
138,40,normal
191,83,normal
145,74,fat
190,87,normal
151,54,normal
131,46,fat
135,56,fat
177,73,normal
132,76,fat
194,87,normal
164,50,normal
169,64,normal
163,80,fat
155,71,fat
137,79,fat
186,74,normal
184,52,thin
170,42,thin
111,54,fat
173,56,normal
131,77,fat
134,61,fat
159,43,thin
159,63,normal
143,62,fat
148,59,fat
153,76,fat
173,83,fat
170,85,fat
176,45,thin
128,84,fat
125,83,fat
172,49,thin
177,46,thin
180,61,normal
195,79,normal
121,88,fat
153,54,normal
128,56,fat
126,57,fat
117,69,fat
113,41,fat
139,41,normal
162,57,normal
168,79,fat
115,53,fat
150,83,fat
193,51,thin
137,42,normal
110,68,fat
161,83,fat
176,50,thin
117,83,fat
194,87,normal
139,65,fat
197,41,thin
163,52,normal
179,84,fat
142,82,fat
186,81,normal
132,57,fat
120,70,fat
163,59,normal
142,55,fat
145,63,fat
151,47,normal
194,59,thin
129,61,fat
190,89,normal
113,46,fat
160,53,normal
135,73,fat
123,49,fat
157,46,normal
165,69,fat
168,53,normal
183,75,normal
126,87,fat
151,57,normal
137,82,fat
136,40,normal
133,46,fat
134,63,fat
180,50,thin
160,59,normal
192,75,normal
175,62,normal
140,83,fat
148,90,fat
194,82,normal
172,45,thin
173,78,fat
165,43,thin
125,86,fat
192,68,thin
176,69,normal
183,86,fat
140,84,fat
188,58,thin
167,72,fat
179,84,fat
146,90,fat
124,87,fat
183,83,normal
155,84,fat
145,75,fat
131,66,fat
118,75,fat
152,75,fat
196,77,normal
145,42,normal
158,88,fat
128,66,fat
126,48,fat
183,79,normal
176,61,normal
130,54,fat
132,54,fat
169,86,fat
123,41,fat
143,53,fat
187,76,normal
113,86,fat
150,55,normal
126,40,fat
200,78,normal
111,61,fat
200,48,thin
179,46,thin
130,57,fat
130,44,fat
177,60,normal
122,43,fat
178,69,normal
183,70,normal
179,59,thin
128,49,fat
187,89,fat
180,78,normal
176,87,fat
123,63,fat
118,44,fat
173,87,fat
128,55,fat
152,53,normal
149,63,fat
129,81,fat
129,75,fat
115,54,fat
174,68,normal
144,80,fat
198,58,thin
185,68,normal
116,89,fat
166,56,normal
118,64,fat
115,58,fat
151,41,thin
148,84,fat
145,57,fat
161,58,normal
117,81,fat
125,71,fat
180,83,fat
161,72,fat
138,85,fat
171,88,fat
169,70,normal
151,66,fat
120,80,fat
185,75,normal
173,90,fat
129,62,fat
122,71,fat
130,44,fat
150,83,fat
167,73,fat
176,48,thin
151,64,fat
187,62,thin
168,78,fat
131,46,fat
179,83,fat
176,61,normal
167,66,normal
168,77,fat
148,85,fat
147,75,fat
146,78,fat
115,54,fat
123,85,fat
146,70,fat
197,63,thin
132,41,normal
118,54,fat
175,64,normal
173,54,thin
122,57,fat
115,55,fat
123,55,fat
169,66,normal
181,50,thin
123,47,fat
185,72,normal
194,53,thin
187,80,normal
149,57,fat
143,70,fat
158,87,fat
175,66,normal
111,64,fat
162,63,normal
183,49,thin
190,89,normal
141,67,fat
143,44,normal
174,58,normal
115,57,fat
113,71,fat
171,47,thin
181,58,thin
186,66,normal
144,77,fat
200,78,normal
159,51,normal
129,60,fat
155,53,normal
157,41,thin
167,55,normal
123,46,fat
189,76,normal
194,83,normal
163,44,thin
167,80,fat
169,68,normal
166,58,normal
188,65,thin
131,77,fat
178,57,thin
186,70,normal
122,44,fat
139,58,fat
146,69,fat
174,55,thin
193,64,thin
137,74,fat
117,53,fat
163,50,normal
138,48,fat
130,62,fat
147,80,fat
181,70,normal
185,52,thin
132,43,normal
150,58,fat
116,67,fat
184,51,thin
192,50,thin
195,77,normal
118,45,fat
111,80,fat
152,41,thin
193,74,normal
157,88,fat
193,42,thin
172,63,normal
123,89,fat
192,73,normal
118,53,fat
123,54,fat
152,80,fat
138,65,fat
198,73,normal
152,50,normal
140,64,fat
141,58,fat
157,78,fat
133,57,fat
123,77,fat
182,49,thin
150,62,fat
184,89,fat
127,82,fat
189,45,thin
169,63,normal
142,42,normal
116,76,fat
184,53,thin
173,53,thin
166,69,fat
160,68,fat
157,86,fat
126,47,fat
133,58,fat
178,51,thin
128,60,fat
155,87,fat
124,45,fat
161,63,normal
117,42,fat
200,53,thin
171,56,normal
111,65,fat
187,59,thin
113,47,fat
179,87,fat
176,52,thin
133,41,normal
122,80,fat
148,54,normal
149,74,fat
186,62,thin
121,86,fat
136,67,fat
172,66,normal
110,63,fat
167,43,thin
110,60,fat
120,58,fat
150,64,fat
176,72,normal
160,70,fat
146,67,fat
178,87,fat
154,43,thin
153,50,normal
142,65,fat
199,86,normal
120,62,fat
139,54,fat
130,43,fat
171,43,thin
183,86,fat
184,89,fat
114,43,fat
200,60,thin
163,42,thin
171,42,thin
127,58,fat
150,63,fat
136,55,fat
182,66,normal
182,71,normal
162,85,fat
188,48,thin
128,90,fat
198,78,normal
141,59,fat
171,42,thin
142,86,fat
173,68,normal
115,78,fat
135,67,fat
198,45,thin
126,78,fat
147,58,fat
143,90,fat
190,45,thin
195,42,thin
133,49,fat
136,81,fat
182,61,thin
126,68,fat
194,66,thin
171,78,fat
